"","id","min_rle","max_rle","count_rle","perc_missing"
"997",574534,1,15,19,45
"998",574536,1,10,19,43
"999",574538,1,7,23,41
"1000",574540,1,7,22,42
"1001",574541,1,5,18,38
"1002",574542,1,6,22,39
"1003",574543,1,9,17,38
"1004",574544,1,5,12,32
"1005",574545,2,5,9,32
"1006",574551,1,12,22,46
"1007",574552,1,21,25,48
"1008",641678,3,7,32,47
"1009",641682,2,7,32,47
"1010",641683,2,7,32,47
"1011",641695,2,7,32,48
"1012",641698,3,7,32,47
"1013",641699,2,5,32,39
"1014",641702,2,6,32,45
"1015",641707,2,6,32,45
"1016",641713,2,7,32,43
"1017",641714,2,6,32,42
"1018",641729,3,9,32,51
"1019",641732,2,5,32,41
"1020",641733,3,6,32,42
"1021",641734,2,7,32,43
"1022",641736,2,5,32,40
"1023",641737,3,18,31,55
"1024",641739,3,6,32,42
"1025",641742,2,5,32,38
"1026",641746,2,5,32,38
"1027",641747,2,6,32,42
"1028",641748,1,5,32,38
"1029",641750,2,5,32,39
"1030",641751,3,6,32,41
"1031",641752,2,6,32,41
"1032",641754,2,5,32,42
"1033",641755,1,5,32,41
"1034",641760,2,6,32,44
"1035",641761,2,5,32,40
"1036",641762,2,6,32,43
"1037",641767,2,5,32,42
"1038",641771,3,6,32,42
"1039",641774,2,5,32,41
"1040",641776,2,6,32,42
"1041",641779,3,6,32,42
"1042",641783,2,5,32,42
"1043",641787,2,6,32,42
"1044",641790,3,6,32,41
"1045",641791,3,15,31,50
"1046",641793,2,16,31,49
"1047",641794,2,7,32,48
"1048",641796,2,17,31,50
"1049",641807,1,7,33,46
"1050",641808,3,15,31,57
"1051",641813,2,7,32,49
"1052",641814,3,8,32,53
"1053",641824,2,5,32,37
"1054",641826,3,19,31,53
"1055",641828,2,6,32,40
"1056",641830,3,5,32,39
"1057",641831,2,6,32,41
"1058",641832,2,5,32,40
"1059",641833,1,6,33,42
"1060",641834,2,5,32,43
"1061",641835,3,5,32,38
"1062",641836,2,6,32,43
"1063",641837,3,5,32,37
"1064",641838,2,6,32,43
"1065",641839,3,6,32,42
"1066",641842,3,6,32,43
"1067",641847,2,7,32,44
"1068",641850,2,5,32,42
"1069",641853,2,6,32,43
"1070",641854,2,7,32,45
"1071",641855,2,5,32,43
"1072",641857,2,7,32,45
"1073",641858,3,7,32,46
"1074",641859,2,5,32,40
"1075",641860,2,5,32,42
"1076",641862,3,6,32,45
"1077",641863,2,6,32,41
"1078",641864,2,5,32,41
"1079",641866,2,5,32,41
"1080",641867,2,5,32,40
"1081",641870,2,5,32,42
"1082",641871,2,6,32,40
"1083",641873,2,5,32,40
"1084",641874,1,7,33,44
"1085",641875,2,5,32,39
"1086",641876,1,8,33,47
"1087",641878,3,9,32,53
"1088",641879,1,9,33,53
"1089",641880,3,8,32,48
"1090",641881,3,8,32,48
"1091",641882,1,8,33,46
"1092",641884,1,7,33,51
"1093",641885,1,8,33,48
"1094",641886,3,7,32,48
"1095",641887,1,7,33,50
"1096",641888,1,7,33,50
"1097",641889,3,8,32,48
"1098",641892,1,7,33,47
"1099",641893,3,7,32,48
"1100",641894,3,8,32,48
"1101",641895,1,7,33,44
"1102",641897,1,6,33,40
"1103",641901,1,7,33,47
"1104",641902,1,5,33,39
"1105",641904,3,5,32,36
"1106",641905,3,6,32,40
"1107",641907,2,6,32,41
"1108",641908,3,6,32,38
"1109",641911,3,6,32,38
"1110",641912,3,5,32,38
"1111",641915,3,6,32,40
"1112",641918,3,6,32,40
"1113",641919,3,5,32,39
"1114",641921,3,6,32,41
"1115",641922,3,6,32,40
"1116",641923,3,5,32,40
"1117",641925,3,6,32,41
"1118",641926,3,6,32,41
"1119",641927,3,6,32,40
"1120",641931,3,6,32,40
"1121",641934,3,5,32,39
"1122",641937,1,6,33,41
"1123",641941,1,6,33,41
"1124",641943,3,8,32,43
"1125",641945,3,5,32,39
"1126",641946,1,5,33,39
"1127",641948,1,6,33,42
"1128",641949,3,6,32,39
"1129",641951,3,15,31,44
"1130",641954,3,6,32,40
"1131",641958,3,5,32,39
"1132",641960,3,5,32,39
"1133",641961,3,5,32,38
"1134",641964,3,5,32,39
"1135",641965,3,6,32,41
"1136",641966,3,5,32,40
"1137",641967,3,7,32,43
"1138",641968,1,6,33,41
"1139",641969,3,8,32,46
"1140",641972,1,17,32,49
"1141",641975,3,8,32,46
"1142",641977,1,5,33,40
"1143",641978,3,6,32,40
"1144",641979,2,5,32,41
"1145",641981,3,8,32,44
"1146",641983,1,16,32,50
"1147",641984,1,6,33,41
"1148",641985,3,6,32,44
"1149",641986,3,7,32,45
"1150",641987,3,5,32,38
"1151",641988,1,6,33,41
"1152",641992,1,17,32,51
"1153",641994,3,6,32,40
"1154",641995,1,19,32,52
"1155",641996,2,6,32,41
"1156",641998,3,6,32,41
"1157",641999,3,16,31,48
"1158",642000,2,6,32,40
"1159",642003,3,16,31,50
"1160",642004,2,6,32,40
"1161",642006,2,6,32,41
"1162",642007,3,6,32,40
"1163",642009,3,6,32,41
"1164",642010,3,16,31,49
"1165",642012,3,7,32,48
"1166",642015,1,16,32,48
"1167",642017,2,6,32,45
"1168",642018,3,7,32,42
"1169",642019,1,17,32,51
"1170",642023,3,17,31,52
"1171",642025,3,6,32,41
"1172",642026,1,16,32,51
"1173",642027,1,6,34,47
"1174",642028,3,7,32,47
"1175",642033,1,17,32,50
"1176",642034,1,17,32,53
"1177",642037,3,16,31,49
"1178",642042,1,5,34,46
"1179",642043,1,7,33,51
"1180",642047,3,19,31,51
"1181",642048,1,17,32,52
"1182",642049,1,18,32,54
"1183",642050,2,18,31,50
"1184",642051,3,8,32,46
"1185",642052,1,17,32,53
"1186",642053,3,9,32,51
"1187",642056,3,6,32,42
"1188",642057,1,18,32,52
"1189",642058,1,17,32,50
"1190",642061,1,17,32,52
"1191",642062,4,7,32,51
"1192",642063,3,6,32,40
"1193",642064,2,6,32,43
"1194",642065,3,7,32,47
"1195",642066,1,18,32,53
"1196",642069,1,6,33,42
"1197",642071,3,6,32,44
"1198",642072,1,6,34,47
"1199",642074,1,17,32,52
"1200",642075,3,7,32,47
"1201",642076,3,16,31,51
"1202",642077,3,5,32,40
"1203",642079,4,21,31,55
"1204",642080,3,17,31,51
"1205",642081,1,17,32,52
"1206",642084,3,6,32,40
"1207",642086,2,7,32,45
"1208",642087,3,7,32,46
"1209",642088,1,8,33,52
"1210",642090,1,17,32,51
"1211",642091,1,17,32,47
"1212",642092,2,6,32,43
"1213",642093,1,17,32,51
"1214",642096,1,7,33,46
"1215",642099,3,5,32,40
"1216",642101,1,8,33,51
"1217",642103,1,6,34,47
"1218",642104,1,18,32,53
"1219",642105,1,7,33,54
"1220",642109,3,19,31,54
"1221",642111,1,8,33,50
"1222",642112,1,18,32,50
"1223",642113,3,17,31,49
"1224",642114,1,16,32,51
"1225",642115,1,8,34,47
"1226",642116,3,18,31,53
"1227",642117,1,7,33,47
"1228",642118,1,17,32,51
"1229",642120,4,7,32,55
"1230",642121,4,19,31,55
"1231",642124,4,18,31,54
"1232",642128,1,16,32,53
"1233",642129,1,17,32,49
"1234",642130,4,8,32,54
"1235",642132,4,7,32,55
"1236",642134,1,17,32,52
"1237",642135,1,7,33,46
"1238",642136,3,7,32,41
"1239",642137,4,19,31,56
"1240",642138,1,16,32,54
"1241",642140,1,8,33,52
"1242",642141,1,18,32,51
"1243",642142,3,19,31,53
"1244",642143,4,31,30,57
"1245",642144,3,5,32,39
"1246",642145,3,6,32,43
"1247",642146,1,19,32,50
"1248",642147,1,8,33,48
"1249",642148,4,19,30,56
"1250",642149,1,6,34,47
"1251",642151,1,7,33,42
"1252",642152,3,6,32,40
"1253",642153,4,8,32,53
"1254",642154,1,8,33,48
"1255",642156,3,5,32,40
"1256",642158,3,19,31,54
"1257",642159,3,6,32,39
"1258",642160,3,6,32,40
"1259",642162,3,5,32,39
"1260",642163,3,6,32,41
"1261",642164,1,7,33,45
"1262",642165,1,8,33,47
"1263",642166,1,9,33,51
"1264",642167,1,8,33,55
"1265",642168,1,17,32,54
"1266",642169,1,8,33,52
"1267",642172,1,9,34,51
"1268",642173,3,5,32,39
"1269",642175,4,19,31,55
"1270",642176,1,19,32,56
"1271",642177,1,9,33,53
"1272",642178,1,9,33,52
"1273",642179,3,7,32,41
"1274",642182,4,19,31,57
"1275",642183,3,6,32,40
"1276",642184,1,7,33,44
"1277",642185,4,8,32,54
"1278",642186,3,6,32,40
"1279",642187,3,6,32,40
"1280",642188,4,9,32,55
"1281",642190,1,7,33,43
"1282",642193,1,8,33,43
"1283",642194,1,8,33,54
"1284",642196,3,20,31,55
"1285",642197,4,19,31,55
"1286",642199,4,18,30,57
"1287",642201,3,7,32,53
"1288",642204,1,8,33,50
"1289",642205,4,17,31,56
"1290",642206,2,6,32,39
"1291",642209,3,8,32,53
"1292",642211,3,10,32,55
"1293",642213,3,8,32,55
"1294",642215,3,8,32,53
"1295",642221,1,9,33,55
"1296",642222,1,6,33,41
"1297",642223,4,9,32,56
"1298",642224,4,31,29,58
"1299",642225,4,8,32,52
"1300",642227,3,10,32,56
"1301",642229,1,12,33,56
"1302",642230,1,7,33,41
"1303",642231,3,8,32,55
"1304",642232,3,9,32,53
"1305",642235,3,20,30,54
"1306",642236,1,6,33,41
"1307",642237,3,5,32,40
"1308",642238,1,6,33,41
"1309",642239,4,11,32,57
"1310",642240,1,7,33,41
"1311",642241,3,6,32,41
"1312",642242,1,8,33,54
"1313",642243,3,8,32,55
"1314",642245,1,6,33,40
"1315",642246,3,10,32,53
"1316",642247,3,6,32,40
"1317",642248,3,6,32,41
"1318",642250,1,6,33,41
"1319",642251,3,8,32,51
"1320",642252,3,8,32,56
"1321",642253,3,5,32,39
"1322",642254,3,7,32,43
"1323",642255,1,7,33,43
"1324",642256,3,8,32,54
"1325",642257,1,6,33,39
"1326",642258,3,8,32,54
"1327",642260,1,6,33,40
"1328",642263,3,7,32,41
"1329",642264,3,8,32,53
"1330",642267,1,6,33,40
"1331",642268,3,8,32,53
"1332",642269,4,8,32,52
"1333",642270,3,8,32,45
"1334",642271,1,6,33,41
"1335",642272,4,8,32,55
"1336",642273,1,6,33,41
"1337",642274,1,6,33,40
"1338",642275,1,6,33,41
"1339",642276,2,6,32,40
"1340",642277,1,6,33,41
"1341",642278,3,7,32,45
"1342",642280,2,5,32,41
"1343",642281,4,9,32,55
"1344",642282,1,7,33,41
"1345",642283,1,7,33,41
"1346",642284,3,8,32,53
"1347",642285,2,6,32,42
"1348",642286,3,6,32,41
"1349",642287,1,6,33,41
"1350",642288,3,6,32,41
"1351",642289,1,7,33,51
"1352",642290,1,6,33,41
"1353",642291,2,5,32,40
"1354",642292,1,6,33,41
"1355",642293,1,6,33,40
"1356",642294,2,6,32,40
"1357",642296,2,5,32,40
"1358",642298,1,8,33,54
"1359",642299,3,16,31,50
"1360",642300,1,6,33,39
"1361",642301,1,6,33,42
"1362",642302,1,6,33,42
"1363",642304,1,5,33,41
"1364",642306,1,7,33,52
"1365",642308,1,7,33,51
"1366",642311,1,6,33,40
"1367",642312,3,5,32,40
"1368",642313,2,6,32,41
"1369",642314,3,7,32,43
"1370",642315,1,7,33,49
"1371",642316,1,6,33,43
"1372",642318,1,6,33,41
"1373",642319,1,6,33,47
"1374",642321,1,6,33,41
"1375",642322,3,16,31,49
"1376",642324,1,6,33,42
"1377",642325,2,6,32,41
"1378",642326,3,7,32,43
"1379",642327,1,8,33,52
"1380",642330,1,9,33,53
"1381",642331,1,6,33,41
"1382",642332,2,6,32,41
"1383",642335,1,7,33,46
"1384",642336,3,6,32,40
"1385",642339,1,6,33,41
"1386",642340,1,7,33,51
"1387",642341,1,6,33,41
"1388",642342,1,7,33,44
"1389",642343,2,6,32,41
"1390",642344,3,5,32,40
"1391",642345,2,6,32,40
"1392",642347,1,9,33,52
"1393",642348,3,6,32,42
"1394",642350,1,6,33,44
"1395",642351,1,6,33,41
"1396",642352,2,6,32,40
"1397",642354,3,6,32,41
"1398",642355,1,7,33,45
"1399",642357,2,6,32,42
"1400",642358,2,6,32,41
"1401",642359,1,9,33,52
"1402",642360,2,6,32,42
"1403",642362,3,16,31,49
"1404",642364,2,6,32,41
"1405",642365,2,6,32,41
"1406",642367,1,7,33,48
"1407",642368,2,6,32,41
"1408",642370,1,8,33,46
"1409",642371,3,7,32,45
"1410",642373,1,10,33,51
"1411",642374,3,16,31,51
"1412",642375,3,6,32,41
"1413",642376,2,5,32,41
"1414",642378,2,6,32,41
"1415",642380,2,6,32,40
"1416",642382,1,7,33,50
"1417",642383,2,6,32,40
"1418",642386,1,6,33,43
"1419",642387,1,7,33,52
"1420",642388,1,9,33,51
"1421",642389,3,9,32,51
"1422",642391,3,9,32,46
"1423",642392,1,6,33,41
"1424",642394,1,9,33,51
"1425",642395,2,6,32,41
"1426",642397,2,6,32,40
"1427",642398,1,7,33,52
"1428",642402,3,19,30,51
"1429",642403,3,9,32,53
"1430",642405,2,5,32,40
"1431",642406,2,6,32,41
"1432",642407,3,18,31,43
"1433",642408,1,7,34,53
"1434",642409,2,5,32,39
"1435",642410,3,16,31,52
"1436",642411,1,7,33,54
"1437",642413,1,7,33,52
"1438",642415,3,16,31,53
"1439",642416,2,5,32,41
"1440",642417,2,6,32,40
"1441",642418,1,16,32,52
"1442",642419,3,8,32,45
"1443",642421,3,9,32,52
"1444",642422,3,18,31,44
"1445",642423,1,7,33,53
"1446",642424,3,19,30,52
"1447",642427,1,6,33,43
"1448",642428,2,5,32,41
"1449",642429,1,6,33,42
"1450",642432,2,5,32,39
"1451",642433,1,7,34,46
"1452",642435,3,21,30,53
"1453",642438,2,5,32,40
"1454",642440,2,6,32,40
"1455",642441,1,7,33,52
"1456",642442,1,9,33,49
"1457",642443,1,6,33,40
"1458",642445,2,6,32,42
"1459",642446,1,7,33,52
"1460",642447,4,16,31,54
"1461",642448,3,19,30,54
"1462",642449,3,19,30,49
"1463",642451,1,19,31,54
"1464",642452,2,7,32,43
"1465",642453,3,21,30,55
"1466",642455,2,5,32,39
"1467",642457,1,9,33,50
"1468",642458,2,5,32,40
"1469",642460,1,9,33,49
"1470",642462,3,9,32,52
"1471",642464,1,9,33,53
"1472",642465,3,21,30,52
"1473",642466,3,9,32,53
"1474",642468,1,6,33,41
"1475",642469,3,16,31,54
"1476",642470,1,9,33,48
"1477",642473,3,17,31,53
"1478",642474,1,9,33,49
"1479",642475,2,7,32,45
"1480",642476,2,6,32,40
"1481",642477,1,9,33,52
"1482",642478,3,9,32,53
"1483",642479,3,16,31,55
"1484",642481,3,29,29,53
"1485",642482,1,7,33,51
"1486",642483,1,6,33,41
"1487",642484,1,11,33,47
"1488",642486,1,17,31,55
"1489",642488,3,16,31,54
"1490",642494,2,8,32,46
"1491",642496,1,17,32,56
"1492",642497,3,16,31,53
"1493",642498,1,6,34,45
"1494",642500,1,6,33,41
"1495",642501,1,9,33,53
"1496",642502,3,17,31,52
"1497",642503,2,6,32,40
"1498",642504,3,16,31,53
"1499",642505,3,9,32,53
"1500",642506,1,11,33,49
"1501",642507,1,6,33,42
"1502",642510,3,16,31,51
"1503",642511,3,16,31,53
"1504",642513,1,6,33,40
"1505",642514,3,9,32,53
"1506",642516,2,8,32,46
"1507",642518,3,16,31,52
"1508",642519,2,8,32,47
"1509",642520,3,16,31,53
"1510",642522,2,8,32,41
"1511",642524,3,16,31,52
"1512",642525,3,16,31,52
"1513",642526,1,6,34,45
"1514",642528,3,19,30,53
"1515",642531,1,6,33,41
"1516",642532,1,7,33,45
"1517",642533,1,11,33,52
"1518",642534,3,16,31,53
"1519",642535,2,16,31,48
"1520",642536,3,16,31,49
"1521",642537,3,16,31,54
"1522",642539,2,8,32,42
"1523",642540,3,16,31,54
"1524",642543,1,6,33,45
"1525",642544,1,6,33,41
"1526",642545,1,7,34,52
"1527",642547,3,16,31,52
"1528",642549,1,9,33,53
"1529",642550,1,7,33,50
"1530",642552,1,6,33,43
"1531",642554,1,6,33,42
"1532",642555,1,8,33,49
"1533",642556,1,7,33,51
"1534",642558,1,7,33,51
"1535",642559,2,8,32,45
"1536",642560,1,20,32,52
"1537",642561,1,7,33,51
"1538",642563,2,8,32,51
"1539",642564,2,8,32,45
"1540",642566,1,7,33,43
"1541",642567,1,5,34,45
"1542",642568,3,16,31,54
"1543",642569,1,7,33,52
"1544",642571,2,16,31,53
"1545",642572,1,7,33,53
"1546",642573,3,19,30,53
"1547",642574,3,19,30,53
"1548",642575,1,9,33,54
"1549",642576,1,7,33,53
"1550",642580,1,7,33,43
"1551",642581,1,8,33,52
"1552",642582,3,20,30,53
"1553",642584,2,8,32,48
"1554",642586,1,7,33,49
"1555",642588,4,16,31,53
"1556",642592,1,19,32,52
"1557",642593,1,16,32,51
"1558",642594,1,6,33,41
"1559",642597,3,16,31,52
"1560",642598,3,16,30,51
"1561",642599,3,9,32,52
"1562",642600,2,16,31,51
"1563",642604,3,16,31,52
"1564",642605,1,16,32,53
"1565",642606,3,16,31,53
"1566",642607,1,8,33,46
"1567",642609,3,9,32,53
"1568",642610,1,8,33,54
"1569",642611,3,9,32,53
"1570",642616,2,6,32,42
"1571",642617,3,19,30,53
"1572",642618,3,16,31,52
"1573",642620,4,9,32,54
"1574",642621,1,7,33,50
"1575",642623,1,6,34,42
"1576",642624,1,7,33,50
"1577",642625,3,19,31,51
"1578",642628,3,16,31,53
"1579",642631,3,19,30,53
"1580",642632,3,16,30,55
"1581",642633,1,8,33,52
"1582",642634,1,9,33,53
"1583",642635,3,16,31,55
"1584",642636,3,16,31,53
"1585",642639,1,7,33,49
"1586",642641,1,7,33,50
"1587",642642,1,7,33,48
"1588",642644,1,7,33,50
"1589",642645,1,16,32,54
"1590",642647,1,8,33,51
"1591",642649,3,16,31,53
"1592",642650,1,8,33,50
"1593",642653,1,6,33,44
"1594",642657,3,7,32,40
"1595",642659,1,6,33,44
"1596",642661,1,7,33,51
"1597",642662,1,7,33,49
"1598",642664,3,16,31,53
"1599",642665,1,6,33,43
"1600",642667,2,7,32,44
"1601",642668,2,8,32,44
"1602",642669,1,6,34,46
"1603",642671,2,8,32,43
"1604",642673,2,16,31,49
"1605",642675,1,7,33,48
"1606",642678,1,6,33,45
"1607",642679,1,6,33,43
"1608",642682,1,6,34,47
"1609",642683,2,8,32,49
"1610",642685,1,7,33,45
"1611",642686,2,7,32,45
"1612",642688,1,6,33,45
"1613",642689,1,16,32,56
"1614",642690,3,6,32,39
"1615",642691,1,16,32,54
"1616",642692,3,6,32,39
"1617",642693,2,9,32,54
"1618",642694,3,7,32,40
"1619",642695,1,16,32,54
"1620",642696,1,16,32,53
"1621",642697,3,7,32,40
"1622",642698,1,8,33,52
"1623",642699,1,8,33,46
"1624",642701,2,8,32,48
"1625",642703,2,8,32,48
"1626",642704,1,8,33,50
"1627",642705,3,7,32,41
"1628",642706,1,8,33,50
"1629",642707,1,8,33,54
"1630",642708,1,8,33,55
"1631",642709,1,9,33,54
"1632",642711,1,6,33,43
"1633",642715,1,16,32,55
"1634",642716,1,8,33,54
"1635",642717,2,8,32,53
"1636",642718,1,16,32,54
"1637",642719,1,8,33,51
"1638",642722,1,18,31,57
"1639",642723,2,16,31,55
"1640",642724,1,8,33,51
"1641",642725,1,7,33,49
"1642",642726,1,8,33,50
"1643",642727,1,6,34,43
"1644",642728,1,16,32,50
"1645",642729,1,7,33,51
"1646",642730,1,6,34,43
"1647",642731,3,7,32,40
"1648",642732,1,16,32,54
"1649",642733,1,8,33,54
"1650",642734,2,7,32,51
"1651",642736,3,7,32,40
"1652",642737,3,7,32,41
"1653",642739,2,7,32,53
"1654",642740,1,8,33,53
"1655",642743,1,7,33,50
"1656",642745,1,8,33,51
"1657",642746,1,8,33,54
"1658",642747,1,8,33,52
"1659",642749,1,8,33,51
"1660",642750,1,8,33,55
"1661",642751,1,16,32,49
"1662",642754,3,6,32,40
"1663",642755,1,6,34,43
"1664",642757,1,8,33,54
"1665",642758,1,8,33,54
"1666",642759,1,8,34,54
"1667",642761,3,5,32,38
"1668",642762,1,8,33,53
"1669",642763,3,5,32,40
"1670",642766,1,8,33,52
"1671",642767,3,7,32,41
"1672",642768,1,10,34,55
"1673",642769,1,8,33,53
"1674",642770,3,8,32,44
"1675",642771,1,8,33,54
"1676",642772,1,8,33,53
"1677",642773,1,7,34,57
"1678",642776,2,7,32,45
"1679",642777,1,8,33,47
"1680",642778,1,7,33,47
"1681",642779,1,7,33,53
"1682",642783,1,8,33,52
"1683",642785,3,7,32,41
"1684",642786,1,8,33,53
"1685",642787,1,7,33,43
"1686",642788,3,6,32,42
"1687",642789,3,8,32,46
"1688",642790,3,7,32,42
"1689",642791,1,8,33,54
"1690",642793,2,7,32,45
"1691",642794,3,8,32,48
"1692",642796,2,7,32,42
"1693",642798,2,5,32,41
"1694",642800,3,7,32,41
"1695",642803,1,17,32,56
"1696",642804,2,6,32,42
"1697",642805,3,8,32,43
"1698",642806,3,7,32,40
"1699",642809,1,8,33,53
"1700",642810,2,7,32,46
"1701",642811,3,7,32,43
"1702",642814,2,7,32,43
"1703",642815,2,5,32,43
"1704",642818,2,7,32,47
"1705",642826,2,6,32,41
"1706",642829,2,5,32,40
"1707",642831,3,5,32,40
"1708",642833,2,5,32,42
"1709",642835,2,7,32,47
"1710",642836,2,7,32,43
"1711",642837,3,6,32,42
"1712",642838,2,7,32,47
"1713",642840,1,8,34,53
"1714",642843,3,6,32,41
"1715",642844,3,5,32,41
"1716",642845,3,7,32,46
"1717",642846,3,7,32,46
"1718",642847,3,7,32,47
"1719",642848,3,7,32,46
"1720",642849,3,5,32,41
"1721",642850,1,8,34,57
"1722",642852,3,7,32,42
"1723",642853,2,5,32,43
"1724",642855,2,6,32,42
"1725",642856,1,9,33,49
"1726",642857,2,6,32,43
"1727",642859,3,5,32,42
"1728",642860,2,6,32,47
"1729",642861,2,7,32,46
"1730",642862,2,6,32,47
"1731",642863,1,9,34,55
"1732",642864,2,7,32,47
"1733",642865,1,7,33,47
"1734",642869,3,7,32,47
"1735",642870,2,6,32,44
"1736",642873,3,6,32,40
"1737",642875,2,5,32,40
"1738",642877,3,5,32,42
"1739",642879,3,9,32,49
"1740",642881,2,6,32,45
"1741",642884,3,7,32,45
"1742",642885,3,9,32,50
"1743",642886,1,9,34,58
"1744",642887,2,5,32,42
"1745",642891,2,6,32,46
"1746",642892,2,6,32,46
"1747",642893,3,9,32,50
"1748",642894,3,9,32,50
"1749",642895,3,9,32,49
"1750",642896,3,7,32,48
"1751",642897,3,7,32,44
"1752",642898,2,6,32,43
"1753",642899,3,7,32,46
"1754",642901,3,9,32,50
"1755",642902,3,9,32,50
"1756",642904,3,8,32,49
"1757",642905,2,6,32,43
"1758",642906,3,9,32,51
"1759",642907,2,6,32,44
"1760",642908,2,6,32,43
"1761",642909,3,7,32,43
"1762",642910,3,9,32,51
"1763",642912,2,5,32,41
"1764",642913,2,5,32,43
"1765",642915,3,9,32,50
"1766",642917,3,9,32,51
"1767",642918,3,8,32,51
"1768",642920,2,5,32,42
"1769",642922,3,9,32,54
"1770",642923,3,5,32,41
"1771",642924,2,5,32,41
"1772",642925,3,8,32,51
"1773",642927,3,9,32,51
"1774",642929,3,9,32,53
"1775",642930,3,9,32,51
"1776",642931,3,8,32,51
"1777",642932,3,9,32,51
"1778",642933,3,8,32,49
"1779",642936,3,9,32,55
"1780",642938,1,7,33,45
"1781",642939,3,7,32,47
"1782",642941,3,9,32,52
"1783",642942,3,8,32,49
"1784",642945,3,8,32,49
"1785",642947,3,5,32,42
"1786",642948,3,8,32,48
"1787",642949,3,6,32,44
"1788",642950,3,7,32,46
"1789",642951,3,8,32,49
"1790",642952,3,7,32,47
"1791",642953,3,5,32,40
"1792",642954,3,9,32,50
"1793",642958,3,7,32,48
"1794",642959,3,7,32,47
"1795",642960,3,7,32,47
"1796",642961,3,5,32,41
"1797",642968,3,9,32,49
"1798",642969,3,5,32,39
"1799",642970,3,5,32,41
"1800",642971,3,9,32,49
"1801",642972,3,6,32,46
"1802",642973,2,6,32,44
"1803",642974,3,7,32,48
"1804",642975,2,6,32,43
"1805",642977,3,9,32,51
"1806",642978,3,5,32,42
"1807",642979,3,5,32,39
"1808",642980,3,6,32,42
"1809",642981,3,7,32,47
"1810",642982,3,5,32,41
"1811",642985,3,5,32,43
"1812",642986,3,9,32,48
"1813",642987,3,5,32,41
"1814",642988,3,5,32,39
"1815",642991,3,7,32,47
"1816",642992,3,9,32,48
"1817",642993,3,5,32,40
"1818",642995,3,9,32,49
"1819",642996,3,7,32,48
"1820",642998,3,5,32,40
"1821",643000,3,5,32,39
"1822",643001,3,5,32,42
"1823",643003,3,7,32,48
"1824",643005,3,9,32,48
"1825",643006,3,5,32,43
"1826",643008,3,7,32,46
"1827",643009,3,7,32,48
"1828",643010,3,10,32,51
"1829",643012,3,5,32,42
"1830",643014,3,10,32,51
"1831",643015,3,9,32,49
"1832",643016,3,7,32,49
"1833",643017,3,15,31,51
"1834",643019,3,7,32,49
"1835",643023,3,5,32,39
"1836",643024,3,7,32,49
"1837",643025,3,5,32,41
"1838",643026,3,5,32,40
"1839",643027,3,5,32,42
"1840",643028,3,5,32,41
"1841",643029,3,6,32,43
"1842",643030,3,5,32,40
"1843",643031,3,5,32,41
"1844",643032,3,5,32,39
"1845",643033,3,5,32,40
"1846",643036,3,5,32,41
"1847",643037,3,5,32,41
"1848",643039,3,5,32,41
"1849",643040,3,5,32,42
"1850",643041,3,5,32,41
"1851",643043,3,6,32,49
"1852",643044,3,6,32,46
"1853",643045,3,5,32,40
"1854",643047,3,7,32,47
"1855",643048,3,6,32,42
"1856",643049,3,6,32,45
"1857",643051,3,5,32,41
"1858",643052,3,5,32,40
"1859",643053,3,9,32,51
"1860",643055,3,9,32,51
"1861",643056,3,6,32,42
"1862",643057,3,5,32,39
"1863",643058,3,5,32,40
"1864",643059,3,5,32,40
"1865",643060,3,7,32,49
"1866",643061,3,5,32,41
"1867",643062,3,5,32,40
"1868",643063,3,5,32,40
"1869",643064,3,7,32,48
"1870",643065,3,5,32,41
"1871",643066,3,5,32,40
"1872",643067,3,6,32,43
"1873",643070,3,6,32,45
"1874",643071,3,10,32,54
"1875",643072,3,5,32,40
"1876",643073,3,5,32,40
"1877",643074,3,5,32,40
"1878",643075,3,7,32,48
"1879",643078,3,5,32,41
"1880",643079,3,5,32,41
"1881",643080,3,5,32,39
"1882",643082,3,6,32,43
"1883",643083,3,5,32,41
"1884",643084,3,5,32,41
"1885",643085,3,5,32,40
"1886",643086,3,5,32,42
"1887",643087,3,5,32,42
"1888",643089,3,5,32,40
"1889",643090,3,9,32,52
"1890",643091,3,5,32,42
"1891",643092,3,6,32,43
"1892",643093,3,6,32,44
"1893",643094,3,6,32,44
