date,group,cluster,reconstructed,observed
2009-09-01,3,14,0.11123867,0.24551015
2009-10-01,3,14,0.8024203,0.41093948
2009-11-01,3,14,1.388649,NA
2009-12-01,3,14,1.8328627,NA
2010-01-01,3,14,2.0608408,NA
2010-02-01,3,14,2.0099962,NA
2010-03-01,3,14,1.6792632,NA
2010-04-01,3,14,1.0976229,1.013575
2010-05-01,3,14,0.31695557,0.95449305
2010-06-01,3,14,-0.4145347,-0.74706596
2010-07-01,3,14,-0.74280643,-0.74706596
2010-08-01,3,14,-0.51247877,-0.75888234
2010-09-01,3,14,0.15161316,0.23369376
2010-10-01,3,14,0.8677406,1.5216794
2010-11-01,3,14,1.4401405,NA
2010-12-01,3,14,1.8653088,NA
2011-01-01,3,14,2.0787756,NA
2011-02-01,3,14,2.0234137,NA
2011-03-01,3,14,1.694436,NA
2011-04-01,3,14,1.1180617,NA
2011-05-01,3,14,0.34797263,0.00918251
2011-06-01,3,14,-0.38239405,-0.5225547
2011-07-01,3,14,-0.71946466,-0.1798796
2011-08-01,3,14,-0.4663732,-0.15624684
2011-09-01,3,14,0.24238135,0.24551015
2011-10-01,3,14,0.9823051,1.9588856
2011-11-01,3,14,1.5079243,NA
2011-12-01,3,14,1.8190775,NA
2012-01-01,3,14,1.890096,NA
2012-02-01,3,14,1.7050785,NA
2012-03-01,3,14,1.2525275,NA
2012-04-01,3,14,0.50634295,1.6752924
2012-05-01,3,14,-0.48311636,-0.20351237
2012-06-01,3,14,-1.3536301,-2.295012
2012-07-01,3,14,-1.6565602,-1.9641533
2012-08-01,3,14,-1.3352876,-1.9641533
2012-09-01,3,14,-0.5587713,-0.14443046
2012-10-01,3,14,0.32859266,NA
2012-11-01,3,14,1.0795213,NA
2012-12-01,3,14,1.5872898,NA
2013-01-01,3,14,1.845704,NA
2013-02-01,3,14,1.8845123,NA
2013-03-01,3,14,1.7198733,NA
2013-04-01,3,14,1.3667228,NA
2013-05-01,3,14,0.8567851,NA
2013-06-01,3,14,0.3010282,0.35185757
2013-07-01,3,14,-0.01071084,-0.00263388
2013-08-01,3,14,0.15907234,-0.00263388
2013-09-01,3,14,0.69893616,0.3400412
2013-10-01,3,14,1.332235,1.9943347
2013-11-01,3,14,1.8839529,NA
2013-12-01,3,14,2.2557247,NA
2014-01-01,3,14,2.4190567,NA
2014-02-01,3,14,2.3806627,NA
2014-03-01,3,14,2.1502736,NA
2014-04-01,3,14,1.742445,2.1124985
2014-05-01,3,14,1.1819819,1.8998036
2014-06-01,3,14,0.5649814,0.3400412
2014-07-01,3,14,0.17787743,-0.03808302
2014-08-01,3,14,0.29947245,0.02099889
2014-09-01,3,14,0.8176849,1.2971681
2014-10-01,3,14,1.4039419,1.9943347
2014-11-01,3,14,1.8814393,NA
2014-12-01,3,14,2.1821558,NA
2015-01-01,3,14,2.275954,NA
2015-02-01,3,14,2.167452,NA
2015-03-01,3,14,1.8734136,NA
2015-04-01,3,14,1.401618,1.8879873
2015-05-01,3,14,0.77928954,-0.5816366
2015-06-01,3,14,0.19511794,-0.06171579
2015-07-01,3,14,-0.01087398,-0.08534855
2015-08-01,3,14,0.26508683,-0.07353217
2015-09-01,3,14,0.775933,1.0017586
2015-10-01,3,14,1.253903,1.4507811
2015-11-01,3,14,1.605544,NA
2015-12-01,3,14,1.7975882,NA
1984-01-01,6,36,2.70E-01,NA
1984-02-01,6,36,5.87E-01,NA
1984-03-01,6,36,6.51E-01,NA
1984-04-01,6,36,5.81E-01,0.46567473
1984-05-01,6,36,4.16E-01,0.28801373
1984-06-01,6,36,2.24E-01,0.33242896
1984-07-01,6,36,9.88E-02,0.40151936
1984-08-01,6,36,1.04E-01,0.41632444
1984-09-01,6,36,2.28E-01,0.4113894
1984-10-01,6,36,4.21E-01,0.515025
1984-11-01,6,36,6.22E-01,NA
1984-12-01,6,36,7.79E-01,NA
1985-01-01,6,36,8.55E-01,NA
1985-02-01,6,36,8.33E-01,NA
1985-03-01,6,36,7.21E-01,0.5298301
1985-04-01,6,36,5.37E-01,0.5298301
1985-05-01,6,36,3.10E-01,0.5446352
1985-06-01,6,36,8.86E-02,-1.0247036
1985-07-01,6,36,-6.55E-02,-0.00808795
1985-08-01,6,36,-1.00E-01,0.28801373
1985-09-01,6,36,8.76E-04,-1.0247036
1985-10-01,6,36,2.15E-01,0.5298301
1985-11-01,6,36,4.89E-01,NA
1985-12-01,6,36,7.58E-01,NA
1986-01-01,6,36,9.52E-01,NA
1986-02-01,6,36,1.02E+00,NA
1986-03-01,6,36,9.76E-01,NA
1986-04-01,6,36,8.34E-01,NA
1986-05-01,6,36,6.31E-01,0.4804798
1986-06-01,6,36,4.04E-01,0.29294875
1986-07-01,6,36,2.00E-01,0.29294875
1986-08-01,6,36,7.24E-02,0.29294875
1986-09-01,6,36,7.22E-02,NA
1986-10-01,6,36,2.11E-01,0.43112954
1986-11-01,6,36,4.50E-01,NA
1986-12-01,6,36,7.14E-01,NA
1987-01-01,6,36,9.15E-01,NA
1987-02-01,6,36,9.82E-01,NA
1987-03-01,6,36,9.02E-01,NA
1987-04-01,6,36,7.06E-01,0.5248951
1987-05-01,6,36,4.35E-01,0.31268886
1987-06-01,6,36,1.27E-01,0.31268886
1987-07-01,6,36,-1.60E-01,0.31268886
1987-08-01,6,36,-3.44E-01,0.40151936
1987-09-01,6,36,-3.62E-01,0.36697417
1987-10-01,6,36,-2.16E-01,0.51009
1987-11-01,6,36,3.28E-02,NA
1987-12-01,6,36,2.82E-01,NA
1988-01-01,6,36,4.47E-01,NA
1988-02-01,6,36,4.70E-01,NA
1988-03-01,6,36,3.30E-01,NA
1988-04-01,6,36,5.17E-02,0.34229904
1988-05-01,6,36,-3.17E-01,0.159703
1988-06-01,6,36,-7.14E-01,0.13502786
1988-07-01,6,36,-1.07E+00,-2.174565
1988-08-01,6,36,-1.30E+00,-2.4410567
1988-09-01,6,36,-1.36E+00,-2.4410567
1988-10-01,6,36,-1.25E+00,-2.4410567
1988-11-01,6,36,-1.03E+00,NA
1988-12-01,6,36,-8.20E-01,NA
1989-01-01,6,36,-6.97E-01,NA
1989-02-01,6,36,-6.96E-01,NA
1989-03-01,6,36,-8.38E-01,NA
1989-04-01,6,36,-1.11E+00,-0.03276309
1989-05-01,6,36,-1.47E+00,-0.6595116
1989-06-01,6,36,-1.87E+00,-2.4262516
1989-07-01,6,36,-2.24E+00,-2.4410567
1989-08-01,6,36,-2.49E+00,-2.4410567
1989-09-01,6,36,-2.53E+00,-2.4410567
1989-10-01,6,36,-2.40E+00,-2.4410567
1989-11-01,6,36,-2.19E+00,NA
1989-12-01,6,36,-1.98E+00,NA
1990-01-01,6,36,-1.85E+00,NA
1990-02-01,6,36,-1.80E+00,NA
1990-03-01,6,36,-1.86E+00,-2.4410567
1990-04-01,6,36,-2.00E+00,-2.4410567
1990-05-01,6,36,-2.20E+00,-2.4410567
1990-06-01,6,36,-2.41E+00,-2.4410567
1990-07-01,6,36,-2.57E+00,-2.4410567
1990-08-01,6,36,-2.64E+00,-2.4410567
1990-09-01,6,36,-2.59E+00,-2.4410567
1990-10-01,6,36,-2.44E+00,-2.4410567
1990-11-01,6,36,-2.25E+00,NA
1990-12-01,6,36,-2.06E+00,NA
1991-01-01,6,36,-1.91E+00,NA
1991-02-01,6,36,-1.82E+00,NA
1991-03-01,6,36,-1.81E+00,-2.4410567
1991-04-01,6,36,-1.87E+00,-2.4410567
1991-05-01,6,36,-1.98E+00,-2.4410567
1991-06-01,6,36,-2.11E+00,-2.4410567
1991-07-01,6,36,-2.22E+00,-2.4410567
1991-08-01,6,36,-2.26E+00,-2.4410567
1991-09-01,6,36,-2.22E+00,-2.4410567
1991-10-01,6,36,-2.09E+00,-2.4410567
1991-11-01,6,36,-1.91E+00,NA
1991-12-01,6,36,-1.73E+00,NA
1992-01-01,6,36,-1.59E+00,NA
1992-02-01,6,36,-1.51E+00,NA
1992-03-01,6,36,-1.52E+00,NA
1992-04-01,6,36,-1.60E+00,NA
1992-05-01,6,36,-1.75E+00,-0.5114608
1992-06-01,6,36,-1.93E+00,NA
1992-07-01,6,36,-2.07E+00,-2.16963
1992-08-01,6,36,-2.12E+00,-2.0166442
1992-09-01,6,36,-2.02E+00,-1.9524889
1992-10-01,6,36,-1.78E+00,-1.9475539
1992-11-01,6,36,-1.47E+00,NA
1992-12-01,6,36,-1.16E+00,NA
1993-01-01,6,36,-9.29E-01,NA
1993-02-01,6,36,-7.84E-01,NA
1993-03-01,6,36,-7.32E-01,NA
1993-04-01,6,36,-7.59E-01,-0.66444665
1993-05-01,6,36,-8.33E-01,-0.8075625
1993-06-01,6,36,-9.09E-01,-1.5675567
1993-07-01,6,36,-9.34E-01,-1.5675567
1993-08-01,6,36,-8.59E-01,-1.5675567
1993-09-01,6,36,-6.70E-01,-0.6545766
1993-10-01,6,36,-4.00E-01,-0.20548905
1993-11-01,6,36,-1.07E-01,NA
1993-12-01,6,36,1.52E-01,NA
1994-01-01,6,36,3.31E-01,NA
1994-02-01,6,36,4.12E-01,NA
1994-03-01,6,36,4.00E-01,NA
1994-04-01,6,36,3.17E-01,0.21892333
1994-05-01,6,36,1.94E-01,0.21892333
1994-06-01,6,36,6.79E-02,-0.05743822
1994-07-01,6,36,-1.49E-02,-0.21535912
1994-08-01,6,36,-1.41E-02,-0.20548905
1994-09-01,6,36,8.41E-02,0.27320865
1994-10-01,6,36,2.58E-01,0.5248951
1994-11-01,6,36,4.62E-01,NA
1994-12-01,6,36,6.44E-01,NA
1995-01-01,6,36,7.62E-01,NA
1995-02-01,6,36,7.93E-01,NA
1995-03-01,6,36,7.41E-01,NA
1995-04-01,6,36,6.26E-01,NA
1995-05-01,6,36,4.75E-01,0.47060975
1995-06-01,6,36,3.28E-01,0.1942482
1995-07-01,6,36,2.27E-01,NA
1995-08-01,6,36,2.10E-01,0.1942482
1995-09-01,6,36,2.86E-01,0.3028188
1995-10-01,6,36,4.34E-01,0.51009
1995-11-01,6,36,6.10E-01,NA
1995-12-01,6,36,7.65E-01,NA
1996-01-01,6,36,8.59E-01,NA
1996-02-01,6,36,8.73E-01,NA
1996-03-01,6,36,8.08E-01,NA
1996-04-01,6,36,6.85E-01,0.53970015
1996-05-01,6,36,5.31E-01,0.48541483
1996-06-01,6,36,3.84E-01,0.27814367
1996-07-01,6,36,2.86E-01,0.20411825
1996-08-01,6,36,2.71E-01,0.20411825
1996-09-01,6,36,3.43E-01,0.25840357
1996-10-01,6,36,4.79E-01,0.51009
1996-11-01,6,36,6.37E-01,NA
1996-12-01,6,36,7.72E-01,NA
1997-01-01,6,36,8.50E-01,NA
1997-02-01,6,36,8.54E-01,NA
1997-03-01,6,36,7.86E-01,NA
1997-04-01,6,36,6.64E-01,NA
1997-05-01,6,36,5.16E-01,0.45086965
1997-06-01,6,36,3.79E-01,0.34723407
1997-07-01,6,36,2.93E-01,0.4261945
1997-08-01,6,36,2.86E-01,0.41632444
1997-09-01,6,36,3.58E-01,0.4261945
1997-10-01,6,36,4.86E-01,0.51009
1997-11-01,6,36,6.29E-01,NA
1997-12-01,6,36,7.50E-01,NA
1998-01-01,6,36,8.17E-01,NA
1998-02-01,6,36,8.16E-01,NA
1998-03-01,6,36,7.50E-01,NA
1998-04-01,6,36,6.36E-01,0.5545052
1998-05-01,6,36,5.01E-01,0.5298301
1998-06-01,6,36,3.80E-01,0.5298301
1998-07-01,6,36,3.11E-01,0.42125946
1998-08-01,6,36,3.14E-01,0.4261945
1998-09-01,6,36,3.88E-01,0.43112954
1998-10-01,6,36,5.08E-01,0.5248951
1998-11-01,6,36,6.41E-01,NA
1998-12-01,6,36,7.50E-01,NA
1999-01-01,6,36,8.10E-01,NA
1999-02-01,6,36,8.08E-01,NA
1999-03-01,6,36,7.46E-01,NA
1999-04-01,6,36,6.42E-01,NA
1999-05-01,6,36,5.21E-01,0.51009
1999-06-01,6,36,4.16E-01,0.38177925
1999-07-01,6,36,3.59E-01,0.38177925
1999-08-01,6,36,3.67E-01,0.4113894
1999-09-01,6,36,4.36E-01,0.53970015
1999-10-01,6,36,5.46E-01,0.5298301
1999-11-01,6,36,6.64E-01,NA
1999-12-01,6,36,7.60E-01,NA
2000-01-01,6,36,8.11E-01,NA
2000-02-01,6,36,8.05E-01,NA
2000-03-01,6,36,7.46E-01,NA
2000-04-01,6,36,6.48E-01,0.7074911
2000-05-01,6,36,5.37E-01,0.515025
2000-06-01,6,36,4.41E-01,0.45086965
2000-07-01,6,36,3.88E-01,0.27814367
2000-08-01,6,36,3.93E-01,0.27814367
2000-09-01,6,36,4.54E-01,0.44593462
2000-10-01,6,36,5.49E-01,0.5248951
2000-11-01,6,36,6.52E-01,NA
2000-12-01,6,36,7.36E-01,NA
2001-01-01,6,36,7.79E-01,NA
2001-02-01,6,36,7.72E-01,NA
2001-03-01,6,36,7.16E-01,NA
2001-04-01,6,36,6.25E-01,0.6532058
2001-05-01,6,36,5.22E-01,0.4804798
2001-06-01,6,36,4.35E-01,0.39658433
2001-07-01,6,36,3.87E-01,0.42125946
2001-08-01,6,36,3.91E-01,0.40151936
2001-09-01,6,36,4.46E-01,0.45086965
2001-10-01,6,36,5.33E-01,0.515025
2001-11-01,6,36,6.28E-01,NA
2001-12-01,6,36,7.06E-01,NA
2002-01-01,6,36,7.47E-01,NA
2002-02-01,6,36,7.43E-01,NA
2002-03-01,6,36,6.94E-01,NA
2002-04-01,6,36,6.13E-01,0.51996005
2002-05-01,6,36,5.20E-01,0.51009
2002-06-01,6,36,4.41E-01,0.50515497
2002-07-01,6,36,4.00E-01,0.39658433
2002-08-01,6,36,4.07E-01,0.40151936
2002-09-01,6,36,4.59E-01,0.50515497
2002-10-01,6,36,5.41E-01,0.5298301
2002-11-01,6,36,6.31E-01,NA
2002-12-01,6,36,7.06E-01,NA
2003-01-01,6,36,7.47E-01,NA
2003-02-01,6,36,7.45E-01,NA
2003-03-01,6,36,7.02E-01,NA
2003-04-01,6,36,6.28E-01,0.7124261
2003-05-01,6,36,5.42E-01,0.5446352
2003-06-01,6,36,4.70E-01,0.4804798
2003-07-01,6,36,4.32E-01,0.40151936
2003-08-01,6,36,4.39E-01,0.4607397
2003-09-01,6,36,4.89E-01,0.4607397
2003-10-01,6,36,5.66E-01,0.5446352
2003-11-01,6,36,6.50E-01,NA
2003-12-01,6,36,7.21E-01,NA
2004-01-01,6,36,7.60E-01,NA
2004-02-01,6,36,7.60E-01,NA
2004-03-01,6,36,7.18E-01,NA
2004-04-01,6,36,6.47E-01,0.7124261
2004-05-01,6,36,5.65E-01,0.63346565
2004-06-01,6,36,4.94E-01,0.47554478
2004-07-01,6,36,4.56E-01,0.3916493
2004-08-01,6,36,4.62E-01,0.3521691
2004-09-01,6,36,5.08E-01,0.47060975
2004-10-01,6,36,5.80E-01,0.5298301
2004-11-01,6,36,6.60E-01,NA
2004-12-01,6,36,7.27E-01,NA
2005-01-01,6,36,7.64E-01,NA
2005-02-01,6,36,7.62E-01,NA
2005-03-01,6,36,7.20E-01,NA
2005-04-01,6,36,6.48E-01,0.7124261
2005-05-01,6,36,5.64E-01,0.5298301
2005-06-01,6,36,4.91E-01,0.50021994
2005-07-01,6,36,4.51E-01,0.4261945
2005-08-01,6,36,4.55E-01,0.48541483
2005-09-01,6,36,4.98E-01,0.48541483
2005-10-01,6,36,5.69E-01,0.5643753
2005-11-01,6,36,6.47E-01,NA
2005-12-01,6,36,7.13E-01,NA
2006-01-01,6,36,7.50E-01,NA
2006-02-01,6,36,7.47E-01,NA
2006-03-01,6,36,7.03E-01,NA
2006-04-01,6,36,6.28E-01,0.692686
2006-05-01,6,36,5.41E-01,0.61866057
2006-06-01,6,36,4.66E-01,0.43606457
2006-07-01,6,36,4.24E-01,0.47060975
2006-08-01,6,36,4.26E-01,0.32749394
2006-09-01,6,36,4.71E-01,0.4607397
2006-10-01,6,36,5.44E-01,0.6285306
2006-11-01,6,36,6.24E-01,NA
2006-12-01,6,36,6.94E-01,NA
2007-01-01,6,36,7.34E-01,NA
2007-02-01,6,36,7.33E-01,NA
2007-03-01,6,36,6.90E-01,NA
2007-04-01,6,36,6.14E-01,0.7124261
2007-05-01,6,36,5.24E-01,0.6384007
2007-06-01,6,36,4.46E-01,0.5841154
2007-07-01,6,36,4.02E-01,0.4409996
2007-08-01,6,36,4.05E-01,0.4952849
2007-09-01,6,36,4.52E-01,0.4952849
2007-10-01,6,36,5.28E-01,0.5298301
2007-11-01,6,36,6.13E-01,NA
2007-12-01,6,36,6.87E-01,NA
2008-01-01,6,36,7.33E-01,NA
2008-02-01,6,36,7.36E-01,NA
2008-03-01,6,36,6.95E-01,NA
2008-04-01,6,36,6.19E-01,0.7124261
2008-05-01,6,36,5.26E-01,0.50515497
2008-06-01,6,36,4.44E-01,0.4952849
2008-07-01,6,36,3.97E-01,0.4607397
2008-08-01,6,36,3.98E-01,0.38177925
2008-09-01,6,36,4.45E-01,0.3916493
2008-10-01,6,36,5.23E-01,0.47554478
2008-11-01,6,36,6.12E-01,NA
2008-12-01,6,36,6.90E-01,NA
2009-01-01,6,36,7.39E-01,NA
2009-02-01,6,36,7.45E-01,NA
2009-03-01,6,36,7.05E-01,NA
2009-04-01,6,36,6.26E-01,0.59892046
2009-05-01,6,36,5.27E-01,0.6038555
2009-06-01,6,36,4.37E-01,0.48541483
2009-07-01,6,36,3.82E-01,0.35710412
2009-08-01,6,36,3.78E-01,0.35710412
2009-09-01,6,36,4.22E-01,0.5446352
2009-10-01,6,36,5.00E-01,0.6038555
2009-11-01,6,36,5.89E-01,NA
2009-12-01,6,36,6.69E-01,NA
2010-01-01,6,36,7.20E-01,NA
2010-02-01,6,36,7.30E-01,NA
2010-03-01,6,36,6.94E-01,NA
2010-04-01,6,36,6.20E-01,0.6532058
2010-05-01,6,36,5.25E-01,0.6532058
2010-06-01,6,36,4.39E-01,0.47554478
2010-07-01,6,36,3.87E-01,0.3916493
2010-08-01,6,36,3.88E-01,0.38177925
2010-09-01,6,36,4.38E-01,0.5890504
2010-10-01,6,36,5.23E-01,0.59398544
2010-11-01,6,36,6.21E-01,NA
2010-12-01,6,36,7.11E-01,NA
2011-01-01,6,36,7.73E-01,NA
2011-02-01,6,36,7.97E-01,NA
2011-03-01,6,36,7.78E-01,NA
2011-04-01,6,36,7.21E-01,0.7124261
2011-05-01,6,36,6.43E-01,0.69762105
2011-06-01,6,36,5.69E-01,0.5693103
2011-07-01,6,36,5.23E-01,0.49034986
2011-08-01,6,36,5.22E-01,0.4409996
2011-09-01,6,36,5.62E-01,0.50021994
2011-10-01,6,36,6.27E-01,0.50021994
2011-11-01,6,36,6.93E-01,NA
2011-12-01,6,36,7.42E-01,NA
2012-01-01,6,36,7.56E-01,NA
2012-02-01,6,36,7.28E-01,NA
2012-03-01,6,36,6.59E-01,NA
2012-04-01,6,36,5.59E-01,0.692686
2012-05-01,6,36,4.51E-01,0.6038555
2012-06-01,6,36,3.60E-01,0.36697417
2012-07-01,6,36,3.10E-01,0.04619736
2012-08-01,6,36,3.10E-01,0.04619736
2012-09-01,6,36,3.55E-01,0.337364
2012-10-01,6,36,4.32E-01,NA
2012-11-01,6,36,5.22E-01,NA
2012-12-01,6,36,6.04E-01,NA
2013-01-01,6,36,6.64E-01,NA
2013-02-01,6,36,6.92E-01,NA
2013-03-01,6,36,6.84E-01,NA
2013-04-01,6,36,6.48E-01,NA
2013-05-01,6,36,5.95E-01,0.7124261
2013-06-01,6,36,5.46E-01,0.7025561
2013-07-01,6,36,5.18E-01,0.49034986
2013-08-01,6,36,5.22E-01,0.4409996
2013-09-01,6,36,5.57E-01,0.43606457
2013-10-01,6,36,6.15E-01,0.6729459
2013-11-01,6,36,6.79E-01,NA
2013-12-01,6,36,7.36E-01,NA
2014-01-01,6,36,7.71E-01,NA
2014-02-01,6,36,7.76E-01,NA
2014-03-01,6,36,7.49E-01,NA
2014-04-01,6,36,6.94E-01,0.692686
2014-05-01,6,36,6.24E-01,0.7025561
2014-06-01,6,36,5.58E-01,0.40151936
2014-07-01,6,36,5.14E-01,0.41632444
2014-08-01,6,36,5.01E-01,0.35710412
2014-09-01,6,36,5.21E-01,0.35710412
2014-10-01,6,36,5.65E-01,0.5248951
2014-11-01,6,36,6.17E-01,NA
2014-12-01,6,36,6.65E-01,NA
2015-01-01,6,36,6.94E-01,NA
2015-02-01,6,36,6.98E-01,NA
2015-03-01,6,36,6.74E-01,NA
2015-04-01,6,36,6.25E-01,0.6285306
2015-05-01,6,36,5.65E-01,0.6384007
2015-06-01,6,36,5.07E-01,0.49034986
2015-07-01,6,36,4.67E-01,0.49034986
2015-08-01,6,36,4.52E-01,0.46567473
2015-09-01,6,36,4.62E-01,0.41632444
2015-10-01,6,36,4.88E-01,NA
2015-11-01,6,36,5.18E-01,NA
2015-12-01,6,36,5.38E-01,NA
1984-01-01,4,26,0.54515564,NA
1984-02-01,4,26,0.8640462,NA
1984-03-01,4,26,0.9065207,NA
1984-04-01,4,26,0.7550214,NA
1984-05-01,4,26,0.50954103,NA
1984-06-01,4,26,0.25402087,NA
1984-07-01,4,26,0.07446828,NA
1984-08-01,4,26,0.06140263,NA
1984-09-01,4,26,0.2553406,NA
1984-10-01,4,26,0.5881092,NA
1984-11-01,4,26,0.9576229,NA
1984-12-01,4,26,1.2725993,NA
1985-01-01,4,26,1.4576707,NA
1985-02-01,4,26,1.446879,NA
1985-03-01,4,26,1.2304063,NA
1985-04-01,4,26,0.8602774,NA
1985-05-01,4,26,0.41482288,NA
1985-06-01,4,26,0.00397767,NA
1985-07-01,4,26,-0.21764596,NA
1985-08-01,4,26,-0.14634499,0.24984592
1985-09-01,4,26,0.18466811,0.5561897
1985-10-01,4,26,0.655818,0.65830433
1985-11-01,4,26,1.1196806,0.24984592
1985-12-01,4,26,1.4640467,NA
1986-01-01,4,26,1.6117493,NA
1986-02-01,4,26,1.5286717,NA
1986-03-01,4,26,1.2392739,1.5569128
1986-04-01,4,26,0.79434,1.1688772
1986-05-01,4,26,0.2549895,1.2097231
1986-06-01,4,26,-0.25456947,-1.3227189
1986-07-01,4,26,-0.5248072,-1.3635647
1986-08-01,4,26,-0.4443286,-0.97552925
1986-09-01,4,26,-0.07189666,0.57661265
1986-10-01,4,26,0.43999904,1.230146
1986-11-01,4,26,0.9258825,NA
1986-12-01,4,26,1.2840861,NA
1987-01-01,4,26,1.4569168,NA
1987-02-01,4,26,1.402199,NA
1987-03-01,4,26,1.1259905,NA
1987-04-01,4,26,0.67764986,NA
1987-05-01,4,26,0.12277445,1.0871856
1987-06-01,4,26,-0.4046195,-1.3635647
1987-07-01,4,26,-0.67396843,-1.3635647
1987-08-01,4,26,-0.56957877,NA
1987-09-01,4,26,-0.14870773,-1.0572209
1987-10-01,4,26,0.42264032,1.0259168
1987-11-01,4,26,0.95438546,NA
1987-12-01,4,26,1.3537548,NA
1988-01-01,4,26,1.5726645,NA
1988-02-01,4,26,1.569447,1.6181816
1988-03-01,4,26,1.3450348,1.6181816
1988-04-01,4,26,0.9427234,0.92380226
1988-05-01,4,26,0.42622507,0.9442252
1988-06-01,4,26,-0.09399384,-0.21988124
1988-07-01,4,26,-0.41035658,-0.26072708
1988-08-01,4,26,-0.36698586,-0.26072708
1988-09-01,4,26,0.01738309,NA
1988-10-01,4,26,0.5825842,0.82168764
1988-11-01,4,26,1.1284978,NA
1988-12-01,4,26,1.5472032,NA
1989-01-01,4,26,1.7796562,NA
1989-02-01,4,26,1.7808803,NA
1989-03-01,4,26,1.5613426,1.230146
1989-04-01,4,26,1.1711327,1.3118378
1989-05-01,4,26,0.669574,0.3315376
1989-06-01,4,26,0.15822986,NA
1989-07-01,4,26,-0.16509475,NA
1989-08-01,4,26,-0.14964062,NA
1989-09-01,4,26,0.20168868,0.5561897
1989-10-01,4,26,0.7465423,0.92380226
1989-11-01,4,26,1.2822323,0.8625335
1989-12-01,4,26,1.6919082,NA
1990-01-01,4,26,1.9157449,NA
1990-02-01,4,26,1.9079584,NA
1990-03-01,4,26,1.6817045,NA
1990-04-01,4,26,1.2883031,NA
1990-05-01,4,26,0.7827724,NA
1990-06-01,4,26,0.2680003,NA
1990-07-01,4,26,-0.0562103,0.3519605
1990-08-01,4,26,-0.05243966,-0.01565203
1990-09-01,4,26,0.27921218,-0.01565203
1990-10-01,4,26,0.8010173,0.9442252
1990-11-01,4,26,1.3107795,0.88295645
1990-12-01,4,26,1.6980376,NA
1991-01-01,4,26,1.9061575,NA
1991-02-01,4,26,1.8843355,-0.01565203
1991-03-01,4,26,1.6401875,NA
1991-04-01,4,26,1.2193762,1.3118378
1991-05-01,4,26,0.67279387,1.3118378
1991-06-01,4,26,0.11277103,0.5970355
1991-07-01,4,26,-0.24752828,0.4132293
1991-08-01,4,26,-0.26253662,-0.3832646
1991-09-01,4,26,0.07645972,NA
1991-10-01,4,26,0.6148701,0.57661265
1991-11-01,4,26,1.131296,NA
1991-12-01,4,26,1.5192096,NA
1992-01-01,4,26,1.7282667,NA
1992-02-01,4,26,1.7070055,NA
1992-03-01,4,26,1.4484556,NA
1992-04-01,4,26,0.98346055,NA
1992-05-01,4,26,0.36141267,0.5561897
1992-06-01,4,26,-0.27652708,NA
1992-07-01,4,26,-0.66999125,-1.3431418
1992-08-01,4,26,-0.62325376,-1.3431418
1992-09-01,4,26,-0.14408329,-1.3635647
1992-10-01,4,26,0.51848614,0.9442252
1992-11-01,4,26,1.1119643,0.8625335
1992-12-01,4,26,1.5421928,NA
1993-01-01,4,26,1.7737087,NA
1993-02-01,4,26,1.7724465,NA
1993-03-01,4,26,1.5410328,1.5569128
1993-04-01,4,26,1.117115,1.0667627
1993-05-01,4,26,0.5584983,1.0667627
1993-06-01,4,26,0.00841137,0.16815424
1993-07-01,4,26,-0.29783857,NA
1993-08-01,4,26,-0.21518551,-0.28114998
1993-09-01,4,26,0.2228721,0.92380226
1993-10-01,4,26,0.8142641,0.985071
1993-11-01,4,26,1.3506751,NA
1993-12-01,4,26,1.7389193,NA
1994-01-01,4,26,1.9376949,NA
1994-02-01,4,26,1.9205306,NA
1994-03-01,4,26,1.6959686,NA
1994-04-01,4,26,1.2947598,NA
1994-05-01,4,26,0.75789255,NA
1994-06-01,4,26,0.20634788,0.985071
1994-07-01,4,26,-0.13454497,0.31111467
1994-08-01,4,26,-0.11795004,NA
1994-09-01,4,26,0.23942214,NA
1994-10-01,4,26,0.7708902,NA
1994-11-01,4,26,1.2850317,NA
1994-12-01,4,26,1.6771185,NA
1995-01-01,4,26,1.8848945,NA
1995-02-01,4,26,1.8715681,NA
1995-03-01,4,26,1.6475315,1.5773357
1995-04-01,4,26,1.2419214,1.5773357
1995-05-01,4,26,0.68502516,1.5569128
1995-06-01,4,26,0.09237672,0.57661265
1995-07-01,4,26,-0.28601474,-0.15861247
1995-08-01,4,26,-0.26929215,-0.9959522
1995-09-01,4,26,0.12620215,-1.1184897
1995-10-01,4,26,0.703614,0.88295645
1995-11-01,4,26,1.2554165,1.4547982
1995-12-01,4,26,1.6726284,NA
1996-01-01,4,26,1.889952,NA
1996-02-01,4,26,1.8775592,NA
1996-03-01,4,26,1.6553228,NA
1996-04-01,4,26,1.2538941,1.5569128
1996-05-01,4,26,0.70193976,0.5561897
1996-06-01,4,26,0.11580959,0.57661265
1996-07-01,4,26,-0.2505706,0.5561897
1996-08-01,4,26,-0.21308066,-0.9551063
1996-09-01,4,26,0.19465423,-0.62833965
1996-10-01,4,26,0.764206,1.0259168
1996-11-01,4,26,1.2984315,1.3935294
1996-12-01,4,26,1.6937578,NA
1997-01-01,4,26,1.8890224,NA
1997-02-01,4,26,1.8617418,NA
1997-03-01,4,26,1.633926,1.475221
1997-04-01,4,26,1.2339604,1.495644
1997-05-01,4,26,0.6943618,1.495644
