date,cluster,lake,observed,reconstructed,cluster_new
2008-11-01,1,3,nan,0.9914867,2
2008-12-01,1,3,nan,1.550528,2
2009-01-01,1,3,nan,1.8727521,2
2009-02-01,1,3,nan,1.8998679,2
2009-03-01,1,3,1.7591454,1.6167636,2
2009-04-01,1,3,1.3996332,1.03103,2
2009-05-01,1,3,-0.08071108,0.16225928,2
2009-06-01,1,3,-1.0112132,-0.76610655,2
2009-07-01,1,3,-1.6244987,-1.3132617,2
2009-08-01,1,3,-1.6456465,-1.2566857,2
2009-09-01,1,3,-0.7574399,-0.59904355,2
2009-10-01,1,3,1.6111109,0.28254437,2
2009-11-01,1,3,nan,1.0132302,2
2009-12-01,1,3,nan,1.5641272,2
2010-01-01,1,3,nan,1.8842566,2
2010-02-01,1,3,nan,1.9074003,2
2010-03-01,1,3,1.2938943,1.6214516,2
2010-04-01,1,3,1.3996332,1.0411823,2
2010-05-01,1,3,0.76519996,0.19047907,2
2010-06-01,1,3,-1.6033509,-0.71401274,2
2010-07-01,1,3,-1.687942,-1.246362,2
2010-08-01,1,3,-1.687942,-1.1670189,2
2010-09-01,1,3,-0.7574399,-0.48071334,2
2010-10-01,1,3,0.3633922,0.4068995,2
2010-11-01,1,3,nan,1.1111304,2
2010-12-01,1,3,nan,1.636684,2
2011-01-01,1,3,nan,1.9456177,2
2011-02-01,1,3,nan,1.9693539,2
2011-03-01,1,3,nan,1.6914358,2
2011-04-01,1,3,nan,1.1263316,2
2011-05-01,1,3,0.93438214,0.29492503,2
2011-06-01,1,3,-0.3133366,-0.622742,2
2011-07-01,1,3,-1.2226909,-1.2199748,2
2011-08-01,1,3,-0.39792773,-1.1911702,2
2011-09-01,1,3,-0.16530219,-0.52050316,2
2011-10-01,1,3,0.82864326,0.40312463,2
2011-11-01,1,3,nan,1.09256,2
2011-12-01,1,3,nan,1.5317061,2
2012-01-01,1,3,nan,1.7357066,2
2012-02-01,1,3,nan,1.6654606,2
2012-03-01,1,3,0.8074955,1.2956828,2
2012-04-01,1,3,0.23650555,0.58885896,2
2012-05-01,1,3,-0.96891767,-0.47594774,2
2012-06-01,1,3,-2.047454,-1.6403339,2
2012-07-01,1,3,-2.047454,-2.305148,2
2012-08-01,1,3,-2.0897498,-2.2491603,2
2012-09-01,1,3,-2.0263064,-1.5555081,2
2012-10-01,1,3,nan,-0.5122537,2
2012-11-01,1,3,nan,0.45754486,2
2012-12-01,1,3,nan,1.1663162,2
2013-01-01,1,3,nan,1.5598705,2
2013-02-01,1,3,nan,1.6805012,2
2013-03-01,1,3,1.5899632,1.5501608,2
2013-04-01,1,3,0.9766777,1.1678562,2
2013-05-01,1,3,0.9766777,0.53714275,2
2013-06-01,1,3,-1.3284298,-0.2688193,2
2013-07-01,1,3,-1.3284298,-0.9003641,2
2013-08-01,1,3,-1.2015432,-0.939731,2
2013-09-01,1,3,-1.3072821,-0.4025237,2
2013-10-01,1,3,0.17306222,0.38946962,2
2013-11-01,1,3,nan,1.1244065,2
2013-12-01,1,3,nan,1.6695966,2
2014-01-01,1,3,nan,1.9766994,2
2014-02-01,1,3,nan,2.0350327,2
2014-03-01,1,3,nan,1.836339,2
2014-04-01,1,3,1.3784854,1.3715292,2
2014-05-01,1,3,0.7440522,0.63632065,2
2014-06-01,1,3,0.32109666,-0.29156062,2
2014-07-01,1,3,-1.3072821,-0.97805226,2
2014-08-01,1,3,-1.3072821,-0.96060956,2
2014-09-01,1,3,0.17306222,-0.34946954,2
2014-10-01,1,3,0.3633922,0.432288,2
2014-11-01,1,3,nan,1.1198578,2
2014-12-01,1,3,nan,1.6216176,2
2015-01-01,1,3,nan,1.9002444,2
2015-02-01,1,3,nan,1.9397976,2
2015-03-01,1,3,2.0763621,1.7367687,2
2015-04-01,1,3,1.2093033,1.2926186,2
2015-05-01,1,3,0.8074955,0.6048541,2
2015-06-01,1,3,-0.7997355,-0.23600689,2
2015-07-01,1,3,-0.60940546,-0.8340293,2
2015-08-01,1,3,0.40568775,-0.80086565,2
2015-09-01,1,3,-0.16530219,-0.28077906,2
2015-10-01,1,3,-0.16530219,0.3457759,2
2015-11-01,1,3,nan,0.8731678,2
2015-12-01,1,3,nan,1.2456768,2
1984-01-01,0,2,nan,0.66638094,7
1984-02-01,0,2,nan,0.9756921,7
1984-03-01,0,2,nan,0.84787184,7
1984-04-01,0,2,0.35906714,0.45192033,7
1984-05-01,0,2,0.35906714,-0.04565843,7
1984-06-01,0,2,-0.64913374,-0.4573444,7
1984-07-01,0,2,nan,-0.6699374,7
1984-08-01,0,2,nan,-0.62610465,7
1984-09-01,0,2,nan,-0.35563028,7
1984-10-01,0,2,nan,0.04450923,7
1984-11-01,0,2,nan,0.4685471,7
1984-12-01,0,2,nan,0.82800096,7
1985-01-01,0,2,nan,1.0446119,7
1985-02-01,0,2,nan,1.0530021,7
1985-03-01,0,2,nan,0.8500916,7
1985-04-01,0,2,nan,0.4963727,7
1985-05-01,0,2,nan,0.08345154,7
1985-06-01,0,2,nan,-0.2815769,7
1985-07-01,0,2,nan,-0.4764347,7
1985-08-01,0,2,-0.33283544,-0.4084047,7
1985-09-01,0,2,-0.33283544,-0.0830923,7
1985-10-01,0,2,1.3474994,0.3923689,7
1985-11-01,0,2,nan,0.87042683,7
1985-12-01,0,2,nan,1.2299477,7
1986-01-01,0,2,nan,1.3891919,7
1986-02-01,0,2,nan,1.3239894,7
1986-03-01,0,2,1.5649545,1.0723598,7
1986-04-01,0,2,1.5451859,0.69792336,7
1986-05-01,0,2,1.4068054,0.2666645,7
1986-06-01,0,2,-0.6095965,-0.13820782,7
1986-07-01,0,2,-0.33283544,-0.38924432,7
1986-08-01,0,2,-0.33283544,-0.36131683,7
1986-09-01,0,2,-0.33283544,-0.0500087,7
1986-10-01,0,2,nan,0.42208663,7
1986-11-01,0,2,nan,0.887835,7
1986-12-01,0,2,nan,1.2253265,7
1987-01-01,0,2,nan,1.3700784,7
1987-02-01,0,2,nan,1.2874185,7
1987-03-01,0,2,nan,1.0039302,7
1987-04-01,0,2,1.1695817,0.5878636,7
1987-05-01,0,2,nan,0.10363469,7
1987-06-01,0,2,-1.420111,-0.34899372,7
1987-07-01,0,2,-1.420111,-0.59388715,7
1987-08-01,0,2,-0.33283544,-0.5190372,7
1987-09-01,0,2,-0.33283544,-0.15414639,7
1987-10-01,0,2,-0.0956117,0.36183834,7
1987-11-01,0,2,nan,0.84021366,7
1987-12-01,0,2,nan,1.1793004,7
1988-01-01,0,2,nan,1.3223637,7
1988-02-01,0,2,1.6440291,1.2299373,7
1988-03-01,0,2,1.6440291,0.9304456,7
1988-04-01,0,2,1.3079622,0.48935315,7
1988-05-01,0,2,nan,-0.02704154,7
1988-06-01,0,2,-0.72820836,-0.49450505,7
1988-07-01,0,2,-1.1038126,-0.7400394,7
1988-08-01,0,2,-1.1038126,-0.6710834,7
1988-09-01,0,2,-0.94566345,-0.2989186,7
1988-10-01,0,2,0.31952986,0.23178342,7
1988-11-01,0,2,nan,0.71501786,7
1988-12-01,0,2,nan,1.0673747,7
1989-01-01,0,2,nan,1.2341567,7
1989-02-01,0,2,nan,1.170969,7
1989-03-01,0,2,nan,0.89958435,7
1989-04-01,0,2,nan,0.4812898,7
1989-05-01,0,2,nan,-0.01681807,7
1989-06-01,0,2,nan,-0.47151035,7
1989-07-01,0,2,nan,-0.70794463,7
1989-08-01,0,2,nan,-0.63091296,7
1989-09-01,0,2,nan,-0.25330418,7
1989-10-01,0,2,nan,0.2709373,7
1989-11-01,0,2,nan,0.753758,7
1989-12-01,0,2,nan,1.1098323,7
1990-01-01,0,2,nan,1.2774264,7
1990-02-01,0,2,nan,1.2183714,7
1990-03-01,0,2,nan,0.9592849,7
1990-04-01,0,2,nan,0.5593795,7
1990-05-01,0,2,nan,0.08101343,7
1990-06-01,0,2,nan,-0.36771065,7
1990-07-01,0,2,-0.64913374,-0.61786604,7
1990-08-01,0,2,-0.37237275,-0.5613401,7
1990-09-01,0,2,-0.68867105,-0.2100654,7
1990-10-01,0,2,0.31952986,0.2847886,7
1990-11-01,0,2,nan,0.746836,7
1990-12-01,0,2,nan,1.0852208,7
1991-01-01,0,2,nan,1.2340715,7
1991-02-01,0,2,1.2881935,1.15601,7
1991-03-01,0,2,1.2684249,0.87319094,7
1991-04-01,0,2,0.5172163,0.43446913,7
1991-05-01,0,2,-0.6689024,-0.11012132,7
1991-06-01,0,2,-0.68867105,-0.6613064,7
1991-07-01,0,2,-0.41191003,-1.038956,7
1991-08-01,0,2,-0.6689024,-1.0971555,7
1991-09-01,0,2,-0.49098462,-0.8177715,7
1991-10-01,0,2,nan,-0.34703815,7
1991-11-01,0,2,nan,0.10869022,7
1991-12-01,0,2,nan,0.43294328,7
1992-01-01,0,2,nan,0.55824256,7
1992-02-01,0,2,nan,0.42564583,7
1992-03-01,0,2,nan,-0.00453097,7
1992-04-01,0,2,nan,-0.78815913,7
1992-05-01,0,2,-2.8039162,-1.9767816,7
1992-06-01,0,2,nan,-3.4388247,7
1992-07-01,0,2,-3.6341991,-4.279822,7
1992-08-01,0,2,-3.6341991,-3.4830358,7
1992-09-01,0,2,-0.6689024,-1.6960288,7
1992-10-01,0,2,nan,-0.25020444,7
1992-11-01,0,2,nan,0.5696666,7
1992-12-01,0,2,nan,1.0424132,7
1993-01-01,0,2,nan,1.2542957,7
1993-02-01,0,2,nan,1.2296276,7
1993-03-01,0,2,nan,1.0004679,7
1993-04-01,0,2,nan,0.6001189,7
1993-05-01,0,2,nan,0.08168911,7
1993-06-01,0,2,nan,-0.4033265,7
1993-07-01,0,2,-0.72820836,-0.6255931,7
1993-08-01,0,2,-0.23399222,-0.46792352,7
1993-09-01,0,2,1.1102756,-0.01496747,7
1993-10-01,0,2,nan,0.531224,7
1993-11-01,0,2,nan,1.0136456,7
1993-12-01,0,2,nan,1.3542061,7
1994-01-01,0,2,nan,1.4959207,7
1994-02-01,0,2,1.6440291,1.415806,7
1994-03-01,0,2,1.6242604,1.1387411,7
1994-04-01,0,2,1.2684249,0.695657,7
1994-05-01,0,2,-0.37237275,0.13006547,7
1994-06-01,0,2,0.10207476,-0.4088539,7
1994-07-01,0,2,0.20091799,-0.6781398,7
1994-08-01,0,2,-0.6689024,-0.5527133,7
1994-09-01,0,2,0.22068663,-0.1145936,7
1994-10-01,0,2,nan,0.4360344,7
1994-11-01,0,2,nan,0.9374649,7
1994-12-01,0,2,nan,1.3005056,7
1995-01-01,0,2,nan,1.4587044,7
1995-02-01,0,2,nan,1.3874964,7
1995-03-01,0,2,nan,1.1130309,7
1995-04-01,0,2,nan,0.6650412,7
1995-05-01,0,2,nan,0.08555634,7
1995-06-01,0,2,-0.47121596,-0.47048253,7
1995-07-01,0,2,-0.43167868,-0.74888456,7
1995-08-01,0,2,-0.43167868,-0.6158488,7
1995-09-01,0,2,0.12184341,-0.15861052,7
1995-10-01,0,2,1.0312011,0.40896863,7
1995-11-01,0,2,nan,0.9202434,7
1995-12-01,0,2,nan,1.2847078,7
1996-01-01,0,2,nan,1.4395545,7
1996-02-01,0,2,nan,1.3652425,7
1996-03-01,0,2,1.3277308,1.0891166,7
1996-04-01,0,2,nan,0.64029163,7
1996-05-01,0,2,-1.4794168,0.06351505,7
1996-06-01,0,2,-1.4794168,-0.48189312,7
1996-07-01,0,2,-0.29329816,-0.7429442,7
1996-08-01,0,2,0.22068663,-0.594069,7
1996-09-01,0,2,0.43814173,-0.13463473,7
1996-10-01,0,2,nan,0.4219347,7
1996-11-01,0,2,nan,0.9147107,7
1996-12-01,0,2,nan,1.2595581,7
1997-01-01,0,2,nan,1.400723,7
1997-02-01,0,2,nan,1.3210031,7
1997-03-01,0,2,1.3870367,1.0444875,7
1997-04-01,0,2,1.3870367,0.5984867,7
1997-05-01,0,2,0.97189516,0.0338011,7
1997-06-01,0,2,0.26022393,-0.48484033,7
1997-07-01,0,2,-0.47121596,-0.7162265,7
1997-08-01,0,2,-0.13514899,-0.55498123,7
1997-09-01,0,2,-0.13514899,-0.10752904,7
1997-10-01,0,2,nan,0.4245439,7
1997-11-01,0,2,nan,0.8911682,7
1997-12-01,0,2,nan,1.2151546,7
1998-01-01,0,2,nan,1.3458467,7
1998-02-01,0,2,nan,1.2660441,7
1998-03-01,0,2,nan,0.9943564,7
1998-04-01,0,2,nan,0.55591744,7
1998-05-01,0,2,nan,0.00888925,7
1998-06-01,0,2,nan,-0.4768858,7
1998-07-01,0,2,nan,-0.6775667,7
1998-08-01,0,2,-0.37237275,-0.5078911,7
1998-09-01,0,2,-0.3526041,-0.07339311,7
1998-10-01,0,2,1.0509697,0.43737632,7
1998-11-01,0,2,nan,0.8842548,7
1998-12-01,0,2,nan,1.1946218,7
1999-01-01,0,2,nan,1.3213903,7
1999-02-01,0,2,nan,1.2464366,7
1999-03-01,0,2,nan,0.9827156,7
1999-04-01,0,2,nan,0.55403006,7
1999-05-01,0,2,-0.43167868,0.02452259,7
1999-06-01,0,2,-0.6095965,-0.4349994,7
1999-07-01,0,2,-0.41191003,-0.6160189,7
1999-08-01,0,2,-0.29329816,-0.44338298,7
1999-09-01,0,2,-0.58982784,-0.01793507,7
1999-10-01,0,2,0.04276882,0.4790953,7
1999-11-01,0,2,nan,0.91355515,7
1999-12-01,0,2,nan,1.2160493,7
2000-01-01,0,2,nan,1.3415183,7
2000-02-01,0,2,1.5649545,1.270173,7
2000-03-01,0,2,1.5649545,1.0109162,7
2000-04-01,0,2,0.9125892,0.58615375,7
2000-05-01,0,2,-0.68867105,0.06056374,7
2000-06-01,0,2,nan,-0.39778936,7
2000-07-01,0,2,-0.3526041,-0.5874907,7
2000-08-01,0,2,-0.3526041,-0.43155944,7
2000-09-01,0,2,0.12184341,-0.02283876,7
2000-10-01,0,2,-0.01653712,0.45859653,7
2000-11-01,0,2,nan,0.8796198,7
2000-12-01,0,2,nan,1.1732901,7
2001-01-01,0,2,nan,1.2961158,7
2001-02-01,0,2,nan,1.225031,7
2001-03-01,0,2,1.1893502,0.9632136,7
2001-04-01,0,2,0.22068663,0.52970994,7
2001-05-01,0,2,-0.68867105,-0.0107386,7
2001-06-01,0,2,-0.29329816,-0.48897552,7
2001-07-01,0,2,-0.29329816,-0.70517564,7
2001-08-01,0,2,-0.29329816,-0.57589287,7
2001-09-01,0,2,0.22068663,-0.1828537,7
2001-10-01,0,2,0.41837308,0.29092854,7
2001-11-01,0,2,nan,0.70826346,7
2001-12-01,0,2,nan,1.002336,7
2002-01-01,0,2,nan,1.1299655,7
2002-02-01,0,2,nan,1.0632168,7
2002-03-01,0,2,nan,0.7979729,7
2002-04-01,0,2,1.4463426,0.35008782,7
2002-05-01,0,2,-0.68867105,-0.21090357,7
2002-06-01,0,2,-0.6095965,-0.7067802,7
2002-07-01,0,2,-0.2735295,-0.93731713,7
2002-08-01,0,2,-0.29329816,-0.8166201,7
2002-09-01,0,2,-0.0956117,-0.41690397,7
2002-10-01,0,2,0.39860442,0.07164663,7
2002-11-01,0,2,nan,0.5052717,7
2002-12-01,0,2,nan,0.8159338,7
2003-01-01,0,2,nan,0.9596764,7
2003-02-01,0,2,1.5649545,0.9050995,7
2003-03-01,0,2,1.5649545,0.64377266,7
2003-04-01,0,2,0.45791036,0.1917574,7
2003-05-01,0,2,-3.7132738,-0.3729904,7
2003-06-01,0,2,nan,-0.8617873,7
2003-07-01,0,2,-0.6095965,-1.0757279,7
2003-08-01,0,2,-3.7132738,-0.9311125,7
2003-09-01,0,2,0.20091799,-0.49940547,7
2003-10-01,0,2,-0.98520076,0.02027935,7
2003-11-01,0,2,nan,0.48093808,7
2003-12-01,0,2,nan,0.8145856,7
2004-01-01,0,2,nan,0.97622544,7
2004-02-01,0,2,nan,0.93253505,7
2004-03-01,0,2,0.8928206,0.6742462,7
2004-04-01,0,2,1.2091188,0.21949482,7
2004-05-01,0,2,-0.53052187,-0.34812546,7
2004-06-01,0,2,-0.8665889,-0.8310705,7
2004-07-01,0,2,0.08230611,-1.0262502,7
2004-08-01,0,2,-0.98520076,-0.85484666,7
2004-09-01,0,2,0.08230611,-0.39639026,7
2004-10-01,0,2,-0.01653712,0.14447427,7
2004-11-01,0,2,nan,0.6228836,7
2004-12-01,0,2,nan,0.9717518,7
2005-01-01,0,2,nan,1.1426344,7
2005-02-01,0,2,1.5254172,1.099671,7
2005-03-01,0,2,1.5254172,0.8349411,7
2005-04-01,0,2,1.3870367,0.36982244,7
2005-05-01,0,2,-0.43167868,-0.2087346,7
2005-06-01,0,2,-0.6095965,-0.69464034,7
2005-07-01,0,2,-0.29329816,-0.8768525,7
2005-08-01,0,2,-0.19445492,-0.684656,7
2005-09-01,0,2,-0.23399222,-0.21258326,7
2005-10-01,0,2,-0.2735295,0.33102387,7
2005-11-01,0,2,nan,0.8088682,7
2005-12-01,0,2,nan,1.1574241,7
2006-01-01,0,2,nan,1.3245817,7
2006-02-01,0,2,1.5254172,1.2721677,7
2006-03-01,0,2,1.4858799,0.99353087,7
2006-04-01,0,2,0.61605954,0.51261276,7
2006-05-01,0,2,-0.9654321,-0.08187781,7
2006-06-01,0,2,-0.9654321,-0.57814854,7
2006-07-01,0,2,-0.68867105,-0.76015306,7
2006-08-01,0,2,-0.4514473,-0.56528497,7
2006-09-01,0,2,-0.49098462,-0.09845775,7
2006-10-01,0,2,-0.15491763,0.43439734,7
2006-11-01,0,2,nan,0.90332425,7
2006-12-01,0,2,nan,1.2469862,7
2007-01-01,0,2,nan,1.4099884,7
2007-02-01,0,2,1.5649545,1.3505584,7
2007-03-01,0,2,1.5649545,1.0604217,7
2007-04-01,0,2,0.8532833,0.5652514,7
2007-05-01,0,2,-1.0642753,-0.04260971,7
2007-06-01,0,2,-1.0642753,-0.5461711,7
2007-07-01,0,2,-0.53052187,-0.72959054,7
2007-08-01,0,2,-0.49098462,-0.53725827,7
2007-09-01,0,2,-0.05607441,-0.07995222,7
2007-10-01,0,2,-0.01653712,0.4407975,7
2007-11-01,0,2,nan,0.9014721,7
2007-12-01,0,2,nan,1.2429005,7
2008-01-01,0,2,nan,1.407676,7
2008-02-01,0,2,1.5649545,1.3505349,7
2008-03-01,0,2,1.5649545,1.059952,7
2008-04-01,0,2,1.426574,0.5619275,7
2008-05-01,0,2,-0.68867105,-0.04818196,7
2008-06-01,0,2,-0.72820836,-0.5509555,7
2008-07-01,0,2,-0.72820836,-0.7333653,7
2008-08-01,0,2,-0.7084397,-0.5430748,7
2008-09-01,0,2,-0.37237275,-0.09480637,7
2008-10-01,0,2,0.35906714,0.41260594,7
2008-11-01,0,2,nan,0.8625494,7
2008-12-01,0,2,nan,1.2002184,7
2009-01-01,0,2,nan,1.3670453,7
2009-02-01,0,2,1.5254172,1.3153483,7
2009-03-01,0,2,1.5254172,1.030949,7
2009-04-01,0,2,1.3870367,0.5392417,7
2009-05-01,0,2,-0.43167868,-0.06361065,7
2009-06-01,0,2,-0.5700592,-0.5610046,7
2009-07-01,0,2,-0.53052187,-0.743028,7
2009-08-01,0,2,-0.58982784,-0.5542038,7
2009-09-01,0,2,nan,-0.11167008,7
2009-10-01,0,2,0.83351463,0.38279024,7
2009-11-01,0,2,nan,0.81914973,7
2009-12-01,0,2,nan,1.1516646,7
2010-01-01,0,2,nan,1.3216178,7
2010-02-01,0,2,nan,1.2795975,7
2010-03-01,0,2,1.3474994,1.0116398,7
2010-04-01,0,2,1.3474994,0.5440887,7
2010-05-01,0,2,-0.62936515,-0.03057377,7
2010-06-01,0,2,-0.19445492,-0.50935304,7
2010-07-01,0,2,-0.25376087,-0.6841181,7
2010-08-01,0,2,0.08230611,-0.48655245,7
2010-09-01,0,2,nan,-0.03443659,7
2010-10-01,0,2,-0.01653712,0.45820433,7
2010-11-01,0,2,nan,0.8794317,7
2010-12-01,0,2,nan,1.1977034,7
2011-01-01,0,2,nan,1.364282,7
2011-02-01,0,2,nan,1.3318496,7
2011-03-01,0,2,nan,1.0847596,7
2011-04-01,0,2,0.18114933,0.643285,7
2011-05-01,0,2,-1.4794168,0.08511774,7
2011-06-01,0,2,-1.4794168,-0.40794748,7
2011-07-01,0,2,-0.19445492,-0.624324,7
2011-08-01,0,2,-0.19445492,-0.4662451,7
2011-09-01,0,2,-0.17468628,-0.03574386,7
2011-10-01,0,2,0.45791036,0.43619734,7
2011-11-01,0,2,nan,0.8029276,7
2011-12-01,0,2,nan,1.0272789,7
2012-01-01,0,2,nan,1.0833336,7
2012-02-01,0,2,nan,0.94628716,7
2012-03-01,0,2,nan,0.6059762,7
2012-04-01,0,2,-0.01653712,0.08401732,7
2012-05-01,0,2,-0.8072829,-0.5184495,7
2012-06-01,0,2,-0.7677456,-0.99259406,7
2012-07-01,0,2,-0.747977,-1.1330986,7
2012-08-01,0,2,-0.2735295,-0.8913344,7
2012-09-01,0,2,-0.23399222,-0.38062128,7
2012-10-01,0,2,nan,0.2138257,7
2012-11-01,0,2,nan,0.7446417,7
2012-12-01,0,2,nan,1.1177145,7
2013-01-01,0,2,nan,1.297905,7
2013-02-01,0,2,nan,1.2889887,7
2013-03-01,0,2,nan,1.1025962,7
2013-04-01,0,2,1.5649545,0.7572688,7
2013-05-01,0,2,0.83351463,0.3027155,7
2013-06-01,0,2,0.08230611,-0.13189635,7
2013-07-01,0,2,-0.19445492,-0.34427428,7
2013-08-01,0,2,-0.05607441,-0.23378325,7
2013-09-01,0,2,-0.01653712,0.11809714,7
2013-10-01,0,2,-0.01653712,0.5608372,7
2013-11-01,0,2,nan,0.97367406,7
2013-12-01,0,2,nan,1.2758454,7
2014-01-01,0,2,nan,1.420925,7
2014-02-01,0,2,0.7346714,1.3899386,7
2014-03-01,0,2,1.3079622,1.1758488,7
2014-04-01,0,2,0.71490276,0.7848029,7
2014-05-01,0,2,0.6951341,0.26715308,7
2014-06-01,0,2,-0.53052187,-0.21682084,7
2014-07-01,0,2,-0.5502905,-0.43301913,7
2014-08-01,0,2,-0.5502905,-0.3010084,7
2014-09-01,0,2,0.35906714,0.05365945,7
2014-10-01,0,2,0.7346714,0.46744263,7
2014-11-01,0,2,nan,0.8339375,7
2014-12-01,0,2,nan,1.0894536,7
2015-01-01,0,2,nan,1.1981658,7
2015-02-01,0,2,nan,1.141227,7
2015-03-01,0,2,1.1695817,0.9108499,7
2015-04-01,0,2,0.43814173,0.5211896,7
2015-05-01,0,2,-0.98520076,0.0424996,7
2015-06-01,0,2,-0.5502905,-0.36365393,7
2015-07-01,0,2,-0.47121596,-0.5219435,7
2015-08-01,0,2,-0.98520076,-0.40270218,7
2015-09-01,0,2,-0.01653712,-0.12091122,7
2015-10-01,0,2,0.3788358,0.19240895,7
2015-11-01,0,2,nan,0.45576102,7
2015-12-01,0,2,nan,0.625718,7
1984-01-01,0,3,nan,5.80E-01,7
1984-02-01,0,3,nan,1.01E+00,7
1984-03-01,0,3,nan,1.09E+00,7
1984-04-01,0,3,0.7962361,9.01E-01,7
1984-05-01,0,3,0.8284441,5.57E-01,7
1984-06-01,0,3,0.07155499,1.96E-01,7
1984-07-01,0,3,0.11986706,-4.10E-02,7
1984-08-01,0,3,0.11986706,-7.26E-02,7
1984-09-01,0,3,nan,9.66E-02,7
1984-10-01,0,3,nan,4.01E-01,7
1984-11-01,0,3,nan,7.55E-01,7
1984-12-01,0,3,nan,1.06E+00,7
1985-01-01,0,3,nan,1.24E+00,7
1985-02-01,0,3,nan,1.23E+00,7
1985-03-01,0,3,nan,1.03E+00,7
1985-04-01,0,3,nan,6.88E-01,7
1985-05-01,0,3,nan,2.93E-01,7
1985-06-01,0,3,nan,-5.95E-02,7
1985-07-01,0,3,nan,-2.61E-01,7
1985-08-01,0,3,0.05545096,-2.31E-01,7
1985-09-01,0,3,0.16817914,3.98E-02,7
1985-10-01,0,3,0.9089643,4.69E-01,7
1985-11-01,0,3,nan,9.29E-01,7
1985-12-01,0,3,nan,1.30E+00,7
1986-01-01,0,3,nan,1.49E+00,7
1986-02-01,0,3,nan,1.45E+00,7
1986-03-01,0,3,nan,1.21E+00,7
1986-04-01,0,3,nan,8.57E-01,7
1986-05-01,0,3,-0.3149416,4.44E-01,7
1986-06-01,0,3,-0.3793577,5.32E-02,7
1986-07-01,0,3,-0.6209181,-1.93E-01,7
1986-08-01,0,3,0.07155499,-1.69E-01,7
1986-09-01,0,3,nan,1.43E-01,7
1986-10-01,0,3,0.37753144,6.34E-01,7
1986-11-01,0,3,nan,1.14E+00,7
1986-12-01,0,3,nan,1.52E+00,7
1987-01-01,0,3,nan,1.69E+00,7
1987-02-01,0,3,nan,1.61E+00,7
1987-03-01,0,3,nan,1.33E+00,7
1987-04-01,0,3,0.8767562,9.42E-01,7
1987-05-01,0,3,0.60298777,5.00E-01,7
1987-06-01,0,3,0.07155499,8.55E-02,7
1987-07-01,0,3,0.07155499,-1.63E-01,7
1987-08-01,0,3,0.15207511,-1.21E-01,7
1987-09-01,0,3,0.15207511,2.21E-01,7
1987-10-01,0,3,0.45805156,7.38E-01,7
1987-11-01,0,3,nan,1.25E+00,7
1987-12-01,0,3,nan,1.63E+00,7
1988-01-01,0,3,nan,1.76E+00,7
1988-02-01,0,3,nan,1.64E+00,7
1988-03-01,0,3,nan,1.33E+00,7
1988-04-01,0,3,0.7962361,9.07E-01,7
1988-05-01,0,3,0.73182,4.25E-01,7
1988-06-01,0,3,0.07155499,-2.08E-02,7
1988-07-01,0,3,-0.12169331,-2.90E-01,7
1988-08-01,0,3,-0.08948526,-2.78E-01,7
1988-09-01,0,3,nan,2.95E-02,7
1988-10-01,0,3,0.50636363,5.26E-01,7
1988-11-01,0,3,nan,1.03E+00,7
1988-12-01,0,3,nan,1.41E+00,7
1989-01-01,0,3,nan,1.58E+00,7
1989-02-01,0,3,nan,1.50E+00,7
1989-03-01,0,3,nan,1.19E+00,7
1989-04-01,0,3,nan,7.44E-01,7
1989-05-01,0,3,nan,2.12E-01,7
1989-06-01,0,3,0.36142743,-2.98E-01,7
1989-07-01,0,3,-0.6370221,-6.26E-01,7
1989-08-01,0,3,-0.6370221,-6.51E-01,7
1989-09-01,0,3,-0.6209181,-3.46E-01,7
1989-10-01,0,3,0.8767562,1.73E-01,7
1989-11-01,0,3,nan,6.92E-01,7
1989-12-01,0,3,nan,1.08E+00,7
1990-01-01,0,3,nan,1.27E+00,7
1990-02-01,0,3,nan,1.21E+00,7
1990-03-01,0,3,nan,9.12E-01,7
1990-04-01,0,3,nan,4.35E-01,7
1990-05-01,0,3,nan,-1.59E-01,7
1990-06-01,0,3,nan,-7.61E-01,7
1990-07-01,0,3,-0.8302704,-1.18E+00,7
1990-08-01,0,3,-0.68533415,-1.26E+00,7
1990-09-01,0,3,-0.6209181,-9.64E-01,7
1990-10-01,0,3,0.5868838,-4.19E-01,7
1990-11-01,0,3,nan,1.15E-01,7
1990-12-01,0,3,nan,5.04E-01,7
1991-01-01,0,3,nan,6.94E-01,7
1991-02-01,0,3,nan,6.21E-01,7
1991-03-01,0,3,nan,2.66E-01,7
1991-04-01,0,3,nan,-3.63E-01,7
1991-05-01,0,3,nan,-1.23E+00,7
1991-06-01,0,3,-4.0510755,-2.14E+00,7
1991-07-01,0,3,nan,-2.73E+00,7
1991-08-01,0,3,-1.6515757,-2.83E+00,7
1991-09-01,0,3,-0.4437738,-2.45E+00,7
1991-10-01,0,3,-3.857827,-1.77E+00,7
1991-11-01,0,3,nan,-1.07E+00,7
1991-12-01,0,3,nan,-5.64E-01,7
1992-01-01,0,3,nan,-2.90E-01,7
1992-02-01,0,3,nan,-2.69E-01,7
1992-03-01,0,3,nan,-5.23E-01,7
1992-04-01,0,3,nan,-1.07E+00,7
1992-05-01,0,3,0.69961196,-1.90E+00,7
1992-06-01,0,3,-4.518092,-2.87E+00,7
1992-07-01,0,3,-4.534196,-3.57E+00,7
1992-08-01,0,3,-4.534196,-3.29E+00,7
